
OP00025826 , 15.3172775  , 75.7138884
OP00025826 , 11.8744775  , 75.3703662
OP00025826 , 11.0667  , 76.0667
OP00025826 , 10.8505159  , 76.2710833
OP00025826 , 10.8505159  , 76.2710833
OP00010623 , 44.200797  , 24.5022981
OP00018399 , 44.200797  , 24.5022981
OP00018399 , 12.5102239  , 74.9851678
OP00018399 , 12.332473  , 75.0961549
OP00018399 , 10.8505159  , 76.2710833
OP00018400 , 44.200797  , 24.5022981
OP00018400 , 11.8744775  , 75.3703662
OP00021008 , 44.200797  , 24.5022981
OP00021008 , 9.3184833  , 76.6140167
OP00021008 , 10.8505159  , 76.2710833
OP00017686 , 44.200797  , 24.5022981
OP00015239 , 44.200797  , 24.5022981
OP00021011 , 44.200797  , 24.5022981
OP00021011 , 9.9667  , 76.5833
OP00021011 , 10.8505159  , 76.2710833
OP00023795 , 44.200797  , 24.5022981
OP00023795 , 9.893944  , 76.722164
OP00024033 , 44.200797  , 24.5022981
OP00025896 , 44.200797  , 24.5022981
OP00010634 , 44.200797  , 24.5022981
OP00010180 , 44.200797  , 24.5022981
OP00010179 , 44.200797  , 24.5022981
OP00020641 , 44.200797  , 24.5022981
OP00006513 , 21.237804  , 79.1125135
OP00008620 , 44.200797  , 24.5022981
OP00008620 , 21.237804  , 79.1125135
OP00008984 , 44.200797  , 24.5022981
OP00024295 , 44.200797  , 24.5022981
OP00007636 , 44.200797  , 24.5022981
OP00026198 , 44.200797  , 24.5022981
OP00025487 , 9.645186  , 77.335738
OP00025487 , 11.1271225  , 78.6568942
OP00025487 , 26.5709598  , 86.037663
OP00025487 , 25.1833  , 85.5167
OP00025487 , 25.1833  , 85.5167
OP00025487 , 22.7  , 72.8667
OP00025487 , 26.4682904  , 80.3106036
OP00022324 , 9.645186  , 77.335738
OP00022324 , 11.1271225  , 78.6568942
OP00022324 , 25.558797  , 84.667097
OP00022324 , 31.5337163  , 76.8901113
OP00022324 , 21.6498288  , 84.412014
OP00022324 , 26.1430731  , 80.76301
OP00020171 , 9.645186  , 77.335738
OP00020171 , 11.1271225  , 78.6568942
OP00020171 , 19.35  , 84.9833
OP00020171 , 31.0665545  , 77.2668779
OP00020171 , 11.3618807  , 76.3166902
OP00025591 , 9.645186  , 77.335738
OP00025591 , 11.1271225  , 78.6568942
OP00025591 , 13.6606  , 77.2092
OP00025591 , 15.3172775  , 75.7138884
OP00025489 , 9.645186  , 77.335738
OP00025489 , 11.1271225  , 78.6568942
OP00025489 , 23.2371632  , 87.0652217
OP00025637 , 9.645186  , 77.335738
OP00025637 , 11.1271225  , 78.6568942
OP00025637 , 26.6  , 85.4833333
OP00025637 , 25.1833  , 85.5167
OP00025637 , 25.1833  , 85.5167
OP00025637 , 26.4682904  , 80.3106036
OP00025495 , 9.645186  , 77.335738
OP00025495 , 11.1271225  , 78.6568942
OP00025495 , 26.5709598  , 86.037663
OP00025495 , 25.1833  , 85.5167
OP00025495 , 25.1833  , 85.5167
OP00025495 , 22.7  , 72.8667
OP00025495 , 26.4682904  , 80.3106036
OP00026310 , 9.645186  , 77.335738
OP00026310 , 9.645186  , 77.335738
OP00026310 , 11.1271225  , 78.6568942
